a,b,c,d,e,f
-7.810781078107810416e+00,5.131609804243955963e+00,nan,5.259543134240503903e+00,5.164405835827682090e+00,5.164405835827229119e+00
-7.806780678067806178e+00,5.130480038656692443e+00,nan,5.257653052891014589e+00,5.163275745050829535e+00,5.163275745050393439e+00
-7.802780278027801941e+00,5.129349556509780861e+00,nan,5.255766989761907482e+00,5.162144937275577661e+00,5.162144937275157552e+00
-7.798779877987799480e+00,5.128218356784299381e+00,nan,5.253884925005888995e+00,5.161013411482053392e+00,5.161013411481648383e+00
-7.794779477947795243e+00,5.127086438459015127e+00,nan,5.252006838779790243e+00,5.159881166648063733e+00,5.159881166647673822e+00
-7.790779077907791006e+00,5.125953800510382408e+00,nan,5.250132711244903660e+00,5.158748201749109974e+00,5.158748201748734274e+00
-7.786778677867786769e+00,5.124820441912541824e+00,nan,5.248262522567324950e+00,5.157614515758369045e+00,5.157614515758006668e+00
-7.782778277827782532e+00,5.123686361637304287e+00,nan,5.246396252918289704e+00,5.156480107646689959e+00,5.156480107646340905e+00
-7.778777877787778294e+00,5.122551558654153681e+00,nan,5.244533882474510911e+00,5.155344976382588484e+00,5.155344976382251865e+00
-7.774777477747774057e+00,5.121416031930230872e+00,nan,5.242675391418520014e+00,5.154209120932242705e+00,5.154209120931919408e+00
-7.770777077707771596e+00,5.120279780430341710e+00,nan,5.240820759939006201e+00,5.153072540259479695e+00,5.153072540259167944e+00
-7.766776677667767359e+00,5.119142803116930374e+00,nan,5.238969968231154795e+00,5.151935233325774632e+00,5.151935233325474428e+00
-7.762776277627763122e+00,5.118005098950090037e+00,nan,5.237122996496990091e+00,5.150797199090244582e+00,5.150797199089955036e+00
-7.758775877587758885e+00,5.116866666887551318e+00,nan,5.235279824945712868e+00,5.149658436509639614e+00,5.149658436509361614e+00
-7.754775477547754647e+00,5.115727505884675175e+00,nan,5.233440433794044111e+00,5.148518944538338360e+00,5.148518944538070130e+00
-7.750775077507750410e+00,5.114587614894442247e+00,nan,5.231604803266563408e+00,5.147378722128339135e+00,5.147378722128080675e+00
-7.746774677467746173e+00,5.113446992867452856e+00,nan,5.229772913596053563e+00,5.146237768229256382e+00,5.146237768229007692e+00
-7.742774277427741936e+00,5.112305638751919901e+00,nan,5.227944745023835438e+00,5.145096081788309128e+00,5.145096081788070208e+00
-7.738773877387739475e+00,5.111163551493658197e+00,nan,5.226120277800117009e+00,5.143953661750323647e+00,5.143953661750092721e+00
-7.734773477347735238e+00,5.110020730036080039e+00,nan,5.224299492184329985e+00,5.142810507057716585e+00,5.142810507057493652e+00
-7.730773077307731000e+00,5.108877173320192533e+00,nan,5.222482368445473533e+00,5.141666616650493182e+00,5.141666616650280019e+00
-7.726772677267726763e+00,5.107732880284580723e+00,nan,5.220668886862456226e+00,5.140521989466245500e+00,5.140521989466040331e+00
-7.722772277227722526e+00,5.106587849865414697e+00,nan,5.218859027724437105e+00,5.139376624440135544e+00,5.139376624439937480e+00
-7.718771877187718289e+00,5.105442080996432708e+00,nan,5.217052771331168515e+00,5.138230520504897036e+00,5.138230520504706078e+00
-7.714771477147714052e+00,5.104295572608936737e+00,nan,5.215250097993337164e+00,5.137083676590825654e+00,5.137083676590642689e+00
-7.710771077107711591e+00,5.103148323631791605e+00,nan,5.213450988032908739e+00,5.135936091625772804e+00,5.135936091625596056e+00
-7.706770677067707354e+00,5.102000332991409870e+00,nan,5.211655421783464526e+00,5.134787764535137633e+00,5.134787764534967103e+00
-7.702770277027703116e+00,5.100851599611750942e+00,nan,5.209863379590550458e+00,5.133638694241862588e+00,5.133638694241698275e+00
-7.698769876987698879e+00,5.099702122414311312e+00,nan,5.208074841812012856e+00,5.132488879666425419e+00,5.132488879666268211e+00
-7.694769476947694642e+00,5.098551900318121000e+00,nan,5.206289788818346587e+00,5.131338319726837405e+00,5.131338319726685526e+00
-7.690769076907690405e+00,5.097400932239738225e+00,nan,5.204508200993029021e+00,5.130187013338625590e+00,5.130187013338479041e+00
-7.686768676867686167e+00,5.096249217093232531e+00,nan,5.202730058732869978e+00,5.129034959414838113e+00,5.129034959414697781e+00
-7.682768276827681930e+00,5.095096753790193667e+00,nan,5.200955342448345675e+00,5.127882156866029995e+00,5.127882156865894991e+00
-7.678767876787679469e+00,5.093943541239707606e+00,nan,5.199184032563946900e+00,5.126728604600260475e+00,5.126728604600129913e+00
-7.674767476747675232e+00,5.092789578348368096e+00,nan,5.197416109518514737e+00,5.125574301523082354e+00,5.125574301522957121e+00
-7.670767076707670995e+00,5.091634864020258000e+00,nan,5.195651553765583408e+00,5.124419246537539330e+00,5.124419246537418537e+00
-7.666766676667666758e+00,5.090479397156942198e+00,nan,5.193890345773724881e+00,5.123263438544157999e+00,5.123263438544041648e+00
-7.662766276627662521e+00,5.089323176657465808e+00,nan,5.192132466026880167e+00,5.122106876440939871e+00,5.122106876440827961e+00
-7.658765876587658283e+00,5.088166201418347079e+00,nan,5.190377895024711030e+00,5.120949559123356032e+00,5.120949559123247674e+00
-7.654765476547654046e+00,5.087008470333570287e+00,nan,5.188626613282930400e+00,5.119791485484340043e+00,5.119791485484237015e+00
-7.650765076507649809e+00,5.085849982294575078e+00,nan,5.186878601333644312e+00,5.118632654414279948e+00,5.118632654414180472e+00
-7.646764676467647348e+00,5.084690736190252913e+00,nan,5.185133839725697413e+00,5.117473064801015603e+00,5.117473064800919680e+00
-7.642764276427643111e+00,5.083530730906947070e+00,nan,5.183392309024999811e+00,5.116312715529825361e+00,5.116312715529732991e+00
-7.638763876387638874e+00,5.082369965328426886e+00,nan,5.181653989814877015e+00,5.115151605483424291e+00,5.115151605483335473e+00
-7.634763476347634636e+00,5.081208438335902855e+00,nan,5.179918862696402115e+00,5.113989733541957960e+00,5.113989733541871807e+00
-7.630763076307630399e+00,5.080046148808006201e+00,nan,5.178186908288733292e+00,5.112827098582990004e+00,5.112827098582907404e+00
-7.626762676267626162e+00,5.078883095620789767e+00,nan,5.176458107229453098e+00,5.111663699481503009e+00,5.111663699481423961e+00
-7.622762276227621925e+00,5.077719277647706697e+00,nan,5.174732440174903303e+00,5.110499535109884306e+00,5.110499535109808811e+00
-7.618761876187619464e+00,5.076554693759630865e+00,nan,5.173009887800524176e+00,5.109334604337926855e+00,5.109334604337854024e+00
-7.614761476147615227e+00,5.075389342824815131e+00,nan,5.171290430801181337e+00,5.108168906032814149e+00,5.108168906032743983e+00
-7.610761076107610990e+00,5.074223223708921537e+00,nan,5.169574049891511258e+00,5.107002439059116661e+00,5.107002439059049159e+00
-7.606760676067606752e+00,5.073056335274981343e+00,nan,5.167860725806251665e+00,5.105835202278790952e+00,5.105835202278726115e+00
-7.602760276027602515e+00,5.071888676383407457e+00,nan,5.166150439300572828e+00,5.104667194551162801e+00,5.104667194551100629e+00
-7.598759875987598278e+00,5.070720245891986444e+00,nan,5.164443171150413292e+00,5.103498414732928090e+00,5.103498414732867694e+00
-7.594759475947594041e+00,5.069551042655864315e+00,nan,5.162738902152812948e+00,5.102328861678140370e+00,5.102328861678082639e+00
-7.590759075907589803e+00,5.068381065527541196e+00,nan,5.161037613126241652e+00,5.101158534238210862e+00,5.101158534238154907e+00
-7.586758675867587343e+00,5.067210313356871332e+00,nan,5.159339284910933188e+00,5.099987431261893356e+00,5.099987431261840065e+00
-7.582758275827583105e+00,5.066038784991051536e+00,nan,5.157643898369213886e+00,5.098815551595281548e+00,5.098815551595230033e+00
-7.578757875787578868e+00,5.064866479274608757e+00,nan,5.155951434385834808e+00,5.097642894081804599e+00,5.097642894081755749e+00
-7.574757475747574631e+00,5.063693395049406298e+00,nan,5.154261873868296817e+00,5.096469457562216476e+00,5.096469457562168515e+00
-7.570757075707570394e+00,5.062519531154621610e+00,6.903554468450341375e+00,5.152575197747181868e+00,5.095295240874588849e+00,5.095295240874542664e+00
-7.566756675667566157e+00,5.061344886426752510e+00,6.896568933993373562e+00,5.150891386976478969e+00,5.094120242854306646e+00,5.094120242854263125e+00
-7.562756275627561919e+00,5.060169459699604744e+00,6.889593488307394153e+00,5.149210422533910148e+00,5.092944462334061839e+00,5.092944462334019207e+00
-7.558755875587559458e+00,5.058993249804282222e+00,6.882628128386134136e+00,5.147532285421255516e+00,5.091767898143840121e+00,5.091767898143799265e+00
-7.554755475547555221e+00,5.057816255569185238e+00,6.875672851204326363e+00,5.145856956664679238e+00,5.090590549110922680e+00,5.090590549110883600e+00
-7.550755075507550984e+00,5.056638475819998035e+00,6.868727653717641601e+00,5.144184417315052826e+00,5.089412414059871992e+00,5.089412414059833800e+00
-7.546754675467546747e+00,5.055459909379695027e+00,6.861792532862600602e+00,5.142514648448278436e+00,5.088233491812531817e+00,5.088233491812495402e+00
-7.542754275427542510e+00,5.054280555068510594e+00,6.854867485556504825e+00,5.140847631165606835e+00,5.087053781188012991e+00,5.087053781187978352e+00
-7.538753875387538272e+00,5.053100411703954187e+00,6.847952508697354723e+00,5.139183346593965140e+00,5.085873281002691648e+00,5.085873281002657897e+00
-7.534753475347534035e+00,5.051919478100790784e+00,6.841047599163776027e+00,5.137521775886268571e+00,5.084691990070198564e+00,5.084691990070166590e+00
-7.530753075307529798e+00,5.050737753071043556e+00,6.834152753814941583e+00,5.135862900221748184e+00,5.083509907201418265e+00,5.083509907201387179e+00
-7.526752675267527337e+00,5.049555235423973443e+00,6.827267969490494082e+00,5.134206700806258183e+00,5.082327031204473933e+00,5.082327031204444623e+00
-7.522752275227523100e+00,5.048371923966086250e+00,6.820393243010459905e+00,5.132553158872600996e+00,5.081143360884726512e+00,5.081143360884698090e+00
-7.518751875187518863e+00,5.047187817501115781e+00,6.813528571175186066e+00,5.130902255680839019e+00,5.079958895044764056e+00,5.079958895044736522e+00
-7.514751475147514626e+00,5.046002914830022945e+00,6.806673950765254055e+00,5.129253972518608151e+00,5.078773632484398171e+00,5.078773632484371525e+00
-7.510751075107510388e+00,5.044817214750985102e+00,6.799829378541399016e+00,5.127608290701435756e+00,5.077587572000654248e+00,5.077587572000628491e+00
-7.506750675067506151e+00,5.043630716059390728e+00,6.792994851244433363e+00,5.125965191573047086e+00,5.076400712387767022e+00,5.076400712387743042e+00
-7.502750275027501914e+00,5.042443417547830542e+00,6.786170365595171283e+00,5.124324656505677922e+00,5.075213052437169026e+00,5.075213052437145045e+00
-7.498749874987499453e+00,5.041255318006095720e+00,6.779355918294346139e+00,5.122686666900385433e+00,5.074024590937490586e+00,5.074024590937467494e+00
-7.494749474947495216e+00,5.040066416221161916e+00,6.772551506022524315e+00,5.121051204187355488e+00,5.072835326674543843e+00,5.072835326674521639e+00
-7.490749074907490979e+00,5.038876710977191031e+00,6.765757125440039488e+00,5.119418249826209966e+00,5.071645258431324521e+00,5.071645258431303205e+00
-7.486748674867486741e+00,5.037686201055520563e+00,6.758972773186906480e+00,5.117787785306313175e+00,5.070454384988001273e+00,5.070454384987980845e+00
-7.482748274827482504e+00,5.036494885234654717e+00,6.752198445882735101e+00,5.116159792147074725e+00,5.069262705121906798e+00,5.069262705121887258e+00
-7.478747874787478267e+00,5.035302762290263523e+00,6.745434140126660871e+00,5.114534251898254169e+00,5.068070217607532513e+00,5.068070217607513861e+00
-7.474747474747474030e+00,5.034109830995166845e+00,6.738679852497255318e+00,5.112911146140262098e+00,5.066876921216522334e+00,5.066876921216504570e+00
-7.470747074707469793e+00,5.032916090119335273e+00,6.731935579552448701e+00,5.111290456484462119e+00,5.065682814717666460e+00,5.065682814717649585e+00
-7.466746674667467332e+00,5.031721538429879459e+00,6.725201317829454517e+00,5.109672164573466624e+00,5.064487896876890716e+00,5.064487896876873840e+00
-7.462746274627463094e+00,5.030526174691040353e+00,6.718477063844672692e+00,5.108056252081436099e+00,5.063292166457251220e+00,5.063292166457235233e+00
-7.458745874587458857e+00,5.029329997664192753e+00,6.711762814093625629e+00,5.106442700714377558e+00,5.062095622218928170e+00,5.062095622218913071e+00
-7.454745474547454620e+00,5.028133006107823988e+00,6.705058565050867614e+00,5.104831492210434973e+00,5.060898262919221402e+00,5.060898262919207191e+00
-7.450745074507450383e+00,5.026935198777541025e+00,6.698364313169905770e+00,5.103222608340185040e+00,5.059700087312537065e+00,5.059700087312522854e+00
-7.446744674467446146e+00,5.025736574426046488e+00,6.691680054883113016e+00,5.101616030906929389e+00,5.058501094150384070e+00,5.058501094150370747e+00
-7.442744274427441908e+00,5.024537131803149315e+00,6.685005786601653455e+00,5.100011741746983240e+00,5.057301282181368762e+00,5.057301282181356328e+00
-7.438743874387439448e+00,5.023336869655751435e+00,6.678341504715397114e+00,5.098409722729964066e+00,5.056100650151186038e+00,5.056100650151173603e+00
-7.434743474347435210e+00,5.022135786727832674e+00,6.671687205592824910e+00,5.096809955759078470e+00,5.054899196802609573e+00,5.054899196802598027e+00
-7.430743074307430973e+00,5.020933881760456075e+00,6.665042885580967358e+00,5.095212422771408178e+00,5.053696920875489162e+00,5.053696920875478504e+00
-7.426742674267426736e+00,5.019731153491748366e+00,6.658408541005309544e+00,5.093617105738195150e+00,5.052493821106744498e+00,5.052493821106733840e+00
-7.422742274227422499e+00,5.018527600656907062e+00,6.651784168169702305e+00,5.092023986665119573e+00,5.051289896230352738e+00,5.051289896230342080e+00
-7.418741874187418261e+00,5.017323221988184478e+00,6.645169763356292947e+00,5.090433047592586746e+00,5.050085144977345841e+00,5.050085144977335183e+00
-7.414741474147414024e+00,5.016118016214877962e+00,6.638565322825427550e+00,5.088844270595999753e+00,5.048879566075799907e+00,5.048879566075790137e+00
-7.410741074107409787e+00,5.014911982063330775e+00,6.631970842815573697e+00,5.087257637786037456e+00,5.047673158250835179e+00,5.047673158250825409e+00
-7.406740674067407326e+00,5.013705118256921445e+00,6.625386319543239644e+00,5.085673131308935169e+00,5.046465920224600943e+00,5.046465920224592061e+00
-7.402740274027403089e+00,5.012497423516057538e+00,6.618811749202872186e+00,5.084090733346751101e+00,5.045257850716270198e+00,5.045257850716261316e+00
-7.398739873987398852e+00,5.011288896558165007e+00,6.612247127966800697e+00,5.082510426117642588e+00,5.044048948442039659e+00,5.044048948442030778e+00
-7.394739473947394615e+00,5.010079536097685526e+00,6.605692451985127001e+00,5.080932191876135207e+00,5.042839212115111991e+00,5.042839212115103997e+00
-7.390739073907390377e+00,5.008869340846068496e+00,6.599147717385651646e+00,5.079356012913391893e+00,5.041628640445697584e+00,5.041628640445690479e+00
-7.386738673867386140e+00,5.007658309511766603e+00,6.592612920273786870e+00,5.077781871557476734e+00,5.040417232141004789e+00,5.040417232140996795e+00
-7.382738273827381903e+00,5.006446440800220721e+00,6.586088056732469553e+00,5.076209750173623192e+00,5.039204985905227474e+00,5.039204985905221257e+00
-7.378737873787379442e+00,5.005233733413858133e+00,6.579573122822077735e+00,5.074639631164491682e+00,5.037991900439549475e+00,5.037991900439543258e+00
-7.374737473747375205e+00,5.004020186052090757e+00,6.573068114580339127e+00,5.073071496970436911e+00,5.036777974442125050e+00,5.036777974442118833e+00
-7.370737073707370968e+00,5.002805797411298272e+00,6.566573028022250291e+00,5.071505330069761897e+00,5.035563206608081543e+00,5.035563206608075326e+00
-7.366736673667366730e+00,5.001590566184826336e+00,6.560087859139991373e+00,5.069941112978976427e+00,5.034347595629506955e+00,5.034347595629500738e+00
-7.362736273627362493e+00,5.000374491062978599e+00,6.553612603902832845e+00,5.068378828253052859e+00,5.033131140195445496e+00,5.033131140195440167e+00
-7.358735873587358256e+00,4.999157570733014921e+00,6.547147258257054681e+00,5.066818458485677468e+00,5.031913838991890486e+00,5.031913838991885157e+00
-7.354735473547354019e+00,4.997939803879131837e+00,6.540691818125855761e+00,5.065259986309505358e+00,5.030695690701773692e+00,5.030695690701768363e+00
-7.350735073507349782e+00,4.996721189182467882e+00,6.534246279409265945e+00,5.063703394396404711e+00,5.029476694004966220e+00,5.029476694004960891e+00
-7.346734673467347321e+00,4.995501725321093822e+00,6.527810637984065245e+00,5.062148665457706365e+00,5.028256847578261635e+00,5.028256847578257194e+00
-7.342734273427343084e+00,4.994281410969998447e+00,6.521384889703681687e+00,5.060595782244448948e+00,5.027036150095377742e+00,5.027036150095373301e+00
-7.338733873387338846e+00,4.993060244801092118e+00,6.514969030398119365e+00,5.059044727547621356e+00,5.025814600226943263e+00,5.025814600226938822e+00
-7.334733473347334609e+00,4.991838225483190783e+00,6.508563055873861636e+00,5.057495484198406110e+00,5.024592196640496056e+00,5.024592196640491615e+00
-7.330733073307330372e+00,4.990615351682018641e+00,6.502166961913785848e+00,5.055948035068413837e+00,5.023368938000471573e+00,5.023368938000467132e+00
-7.326732673267326135e+00,4.989391622060186826e+00,6.495780744277070973e+00,5.054402363069922188e+00,5.022144822968200195e+00,5.022144822968195754e+00
-7.322732273227321897e+00,4.988167035277206729e+00,6.489404398699111454e+00,5.052858451156112984e+00,5.020919850201896573e+00,5.020919850201893020e+00
-7.318731873187319437e+00,4.986941589989459800e+00,6.483037920891431050e+00,5.051316282321300477e+00,5.019694018356655185e+00,5.019694018356651632e+00
-7.314731473147315199e+00,4.985715284850211759e+00,6.476681306541581584e+00,5.049775839601164940e+00,5.018467326084440572e+00,5.018467326084437019e+00
-7.310731073107310962e+00,4.984488118509591281e+00,6.470334551313071003e+00,5.048237106072977376e+00,5.017239772034086442e+00,5.017239772034082890e+00
-7.306730673067306725e+00,4.983260089614592658e+00,6.463997650845262122e+00,5.046700064855830448e+00,5.016011354851280579e+00,5.016011354851277027e+00
-7.302730273027302488e+00,4.982031196809058926e+00,6.457670600753284695e+00,5.045164699110858741e+00,5.014782073178564836e+00,5.014782073178562172e+00
-7.298729872987298251e+00,4.980801438733685416e+00,6.451353396627946601e+00,5.043630992041460814e+00,5.013551925655325370e+00,5.013551925655322705e+00
-7.294729472947294013e+00,4.979570814026002878e+00,6.445046034035644134e+00,5.042098926893519462e+00,5.012320910917785532e+00,5.012320910917782868e+00
-7.290729072907289776e+00,4.978339321320383704e+00,6.438748508518270519e+00,5.040568486955617544e+00,5.011089027598998769e+00,5.011089027598996104e+00
-7.286728672867287315e+00,4.977106959248020601e+00,6.432460815593125325e+00,5.039039655559254705e+00,5.009856274328844172e+00,5.009856274328841508e+00
-7.282728272827283078e+00,4.975873726436928379e+00,6.426182950752817646e+00,5.037512416079057864e+00,5.008622649734016719e+00,5.008622649734014054e+00
-7.278727872787278841e+00,4.974639621511933285e+00,6.419914909465191499e+00,5.035986751932993499e+00,5.007388152438021045e+00,5.007388152438019269e+00
-7.274727472747274604e+00,4.973404643094673006e+00,6.413656687173215687e+00,5.034462646582573697e+00,5.006152781061167900e+00,5.006152781061165236e+00
-7.270727072707270366e+00,4.972168789803581568e+00,6.407408279294907416e+00,5.032940083533064879e+00,5.004916534220563484e+00,5.004916534220560820e+00
-7.266726672667266129e+00,4.970932060253884011e+00,6.401169681223228380e+00,5.031419046333686751e+00,5.003679410530103233e+00,5.003679410530101457e+00
-7.262726272627261892e+00,4.969694453057594608e+00,6.394940888325999495e+00,5.029899518577813922e+00,5.002441408600466488e+00,5.002441408600464712e+00
-7.258725872587259431e+00,4.968455966823509762e+00,6.388721895945812967e+00,5.028381483903182847e+00,5.001202527039110279e+00,5.001202527039108503e+00
-7.254725472547255194e+00,4.967216600157190243e+00,6.382512699399924827e+00,5.026864925992073019e+00,4.999962764450258668e+00,4.999962764450256891e+00
-7.250725072507250957e+00,4.965976351660968291e+00,6.376313293980183872e+00,5.025349828571515687e+00,4.998722119434901856e+00,4.998722119434900080e+00
-7.246724672467246720e+00,4.964735219933936961e+00,6.370123674952918869e+00,5.023836175413474159e+00,4.997480590590783756e+00,4.997480590590781979e+00
-7.242724272427242482e+00,4.963493203571937684e+00,6.363943837558861283e+00,5.022323950335040976e+00,4.996238176512399320e+00,4.996238176512397544e+00
-7.238723872387238245e+00,4.962250301167559385e+00,6.357773777013042249e+00,5.020813137198619103e+00,4.994994875790984779e+00,4.994994875790983002e+00
-7.234723472347234008e+00,4.961006511310131373e+00,6.351613488504703753e+00,5.019303719912108441e+00,4.993750687014517631e+00,4.993750687014515854e+00
-7.230723072307229771e+00,4.959761832585711794e+00,6.345462967197203596e+00,5.017795682429087023e+00,4.992505608767698000e+00,4.992505608767696224e+00
-7.226722672267227310e+00,4.958516263577088523e+00,6.339322208227927469e+00,5.016289008748990419e+00,4.991259639631953959e+00,4.991259639631952183e+00
-7.222722272227223073e+00,4.957269802863770281e+00,6.333191206708178811e+00,5.014783682917288488e+00,4.990012778185425546e+00,4.990012778185424658e+00
-7.218721872187218835e+00,4.956022449021971532e+00,6.327069957723108651e+00,5.013279689025660346e+00,4.988765023002969201e+00,4.988765023002968313e+00
-7.214721472147214598e+00,4.954774200624617819e+00,6.320958456331603692e+00,5.011777011212164012e+00,4.987516372656140007e+00,4.987516372656139119e+00
-7.210721072107210361e+00,4.953525056241335101e+00,6.314856697566200161e+00,5.010275633661408712e+00,4.986266825713189021e+00,4.986266825713188133e+00
-7.206720672067206124e+00,4.952275014438438205e+00,6.308764676432984331e+00,5.008775540604719190e+00,4.985016380739060615e+00,4.985016380739059727e+00
-7.202720272027201887e+00,4.951024073778931722e+00,6.302682387911502815e+00,5.007276716320302690e+00,4.983765036295379147e+00,4.983765036295378259e+00
-7.198719871987199426e+00,4.949772232822497564e+00,6.296609826954666644e+00,5.005779145133407049e+00,4.982512790940450742e+00,4.982512790940449854e+00
-7.194719471947195188e+00,4.948519490125495857e+00,6.290546988488648239e+00,5.004282811416483234e+00,4.981259643229246414e+00,4.981259643229245526e+00
-7.190719071907190951e+00,4.947265844240947175e+00,6.284493867412800583e+00,5.002787699589338999e+00,4.980005591713405622e+00,4.980005591713404733e+00
-7.186718671867186714e+00,4.946011293718534318e+00,6.278450458599552420e+00,5.001293794119296976e+00,4.978750634941222053e+00,4.978750634941221165e+00
-7.182718271827182477e+00,4.944755837104600538e+00,6.272416756894314105e+00,4.999801079521341229e+00,4.977494771457645406e+00,4.977494771457644518e+00
-7.178717871787178240e+00,4.943499472942129103e+00,6.266392757115384349e+00,4.998309540358273573e+00,4.976237999804267176e+00,4.976237999804266288e+00
-7.174717471747174002e+00,4.942242199770745970e+00,6.260378454053849850e+00,4.996819161240849461e+00,4.974980318519317102e+00,4.974980318519316214e+00
-7.170717071707169765e+00,4.940984016126717115e+00,6.254373842473496481e+00,4.995329926827931644e+00,4.973721726137656063e+00,4.973721726137655175e+00
-7.166716671667167304e+00,4.939724920542928110e+00,6.248378917110708031e+00,4.993841821826626060e+00,4.972462221190776965e+00,4.972462221190776077e+00
-7.162716271627163067e+00,4.938464911548896552e+00,6.242393672674364957e+00,4.992354830992419501e+00,4.971201802206782538e+00,4.971201802206781650e+00
-7.158715871587158830e+00,4.937203987670748973e+00,6.236418103845760008e+00,4.990868939129321724e+00,4.969940467710395993e+00,4.969940467710395993e+00
-7.154715471547154593e+00,4.935942147431226168e+00,6.230452205278496081e+00,4.989384131089990682e+00,4.968678216222945032e+00,4.968678216222944144e+00
-7.150715071507150356e+00,4.934679389349666323e+00,6.224495971598385857e+00,4.987900391775871078e+00,4.967415046262356526e+00,4.967415046262356526e+00
-7.146714671467146118e+00,4.933415711942013004e+00,6.218549397403358547e+00,4.986417706137317829e+00,4.966150956343156508e+00,4.966150956343156508e+00
-7.142714271427141881e+00,4.932151113720794733e+00,6.212612477263363076e+00,4.984936059173718625e+00,4.964885944976454191e+00,4.964885944976453303e+00
-7.138713871387139420e+00,4.930885593195126759e+00,6.206685205720270382e+00,4.983455435933627165e+00,4.963620010669943738e+00,4.963620010669943738e+00
-7.134713471347135183e+00,4.929619148870703071e+00,6.200767577287770393e+00,4.981975821514869729e+00,4.962353151927894501e+00,4.962353151927893613e+00
-7.130713071307130946e+00,4.928351779249790177e+00,6.194859586451287647e+00,4.980497201064674861e+00,4.961085367251144795e+00,4.961085367251143907e+00
-7.126712671267126709e+00,4.927083482831221772e+00,6.188961227667869380e+00,4.979019559779779946e+00,4.959816655137098351e+00,4.959816655137097463e+00
-7.122712271227122471e+00,4.925814258110388977e+00,6.183072495366097598e+00,4.977542882906548449e+00,4.958547014079715431e+00,4.958547014079714543e+00
-7.118711871187118234e+00,4.924544103579242105e+00,6.177193383945987826e+00,4.976067155741076498e+00,4.957276442569509278e+00,4.957276442569508390e+00
-7.114711471147113997e+00,4.923273017726276457e+00,6.171323887778887851e+00,4.974592363629300351e+00,4.956004939093538120e+00,4.956004939093538120e+00
-7.110711071107109760e+00,4.922000999036531432e+00,6.165464001207385358e+00,4.973118491967102983e+00,4.954732502135400729e+00,4.954732502135399841e+00
-7.106710671067107299e+00,4.920728045991580757e+00,6.159613718545205785e+00,4.971645526200410892e+00,4.953459130175227543e+00,4.953459130175226655e+00
-7.102710271027103062e+00,4.919454157069532485e+00,6.153773034077111959e+00,4.970173451825297128e+00,4.952184821689677996e+00,4.952184821689677996e+00
-7.098709870987098824e+00,4.918179330745014788e+00,6.147941942058809950e+00,4.968702254388074557e+00,4.950909575151935194e+00,4.950909575151934305e+00
-7.094709470947094587e+00,4.916903565489177730e+00,6.142120436716850485e+00,4.967231919485393554e+00,4.949633389031697028e+00,4.949633389031697028e+00
-7.090709070907090350e+00,4.915626859769684387e+00,6.136308512248527691e+00,4.965762432764326384e+00,4.948356261795170852e+00,4.948356261795170852e+00
-7.086708670867086113e+00,4.914349212050703741e+00,6.130506162821778737e+00,4.964293779922462235e+00,4.947078191905072586e+00,4.947078191905071698e+00
-7.082708270827081876e+00,4.913070620792908016e+00,6.124713382575085241e+00,4.962825946707987157e+00,4.945799177820609849e+00,4.945799177820609849e+00
-7.078707870787079415e+00,4.911791084453462020e+00,6.118930165617382677e+00,4.961358918919769323e+00,4.944519217997491722e+00,4.944519217997491722e+00
-7.074707470747075178e+00,4.910510601486024029e+00,6.113156506027942250e+00,4.959892682407438080e+00,4.943238310887908327e+00,4.943238310887908327e+00
-7.070707070707070940e+00,4.909229170340736026e+00,6.107392397856290067e+00,4.958427223071463885e+00,4.941956454940536148e+00,4.941956454940535259e+00
-7.066706670667066703e+00,4.907946789464216586e+00,6.101637835122100562e+00,4.956962526863229357e+00,4.940673648600523826e+00,4.940673648600523826e+00
-7.062706270627062466e+00,4.906663457299559106e+00,6.095892811815095236e+00,4.955498579785103885e+00,4.939389890309494824e+00,4.939389890309494824e+00
-7.058705870587058229e+00,4.905379172286327361e+00,6.090157321894940523e+00,4.954035367890509356e+00,4.938105178505534099e+00,4.938105178505534099e+00
-7.054705470547053991e+00,4.904093932860541294e+00,6.084431359291157193e+00,4.952572877283992980e+00,4.936819511623189882e+00,4.936819511623188994e+00
-7.050705070507049754e+00,4.902807737454684123e+00,6.078714917903010218e+00,4.951111094121285028e+00,4.935532888093462134e+00,4.935532888093462134e+00
-7.046704670467047293e+00,4.901520584497685462e+00,6.073007991599418176e+00,4.949650004609365439e+00,4.934245306343799875e+00,4.934245306343799875e+00
-7.042704270427043056e+00,4.900232472414923102e+00,6.067310574218837793e+00,4.948189595006513564e+00,4.932956764798096749e+00,4.932956764798096749e+00
-7.038703870387038819e+00,4.898943399628212347e+00,6.061622659569182225e+00,4.946729851622375662e+00,4.931667261876683028e+00,4.931667261876683028e+00
-7.034703470347034582e+00,4.897653364555811351e+00,6.055944241427710040e+00,4.945270760818011091e+00,4.930376795996322059e+00,4.930376795996321171e+00
-7.030703070307030345e+00,4.896362365612399792e+00,6.050275313540926625e+00,4.943812309005942929e+00,4.929085365570204935e+00,4.929085365570204935e+00
-7.026702670267026107e+00,4.895070401209086874e+00,6.044615869624482052e+00,4.942354482650206826e+00,4.927792969007947832e+00,4.927792969007946944e+00
-7.022702270227021870e+00,4.893777469753400666e+00,6.038965903363073373e+00,4.940897268266398079e+00,4.926499604715579572e+00,4.926499604715579572e+00
-7.018701870187019409e+00,4.892483569649280994e+00,6.033325408410343371e+00,4.939440652421710709e+00,4.925205271095543402e+00,4.925205271095543402e+00
